decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,occid,recordID
9.1343,58.6344,BG,12354,WGS84,955,1,2274939,urn:uuid:b0e1247c-a1ad-480d-a7a2-161374acbecf
16.60395,58.63837,GB,GB-0177674,unknown,500,0,3901921,urn:uuid:edb39e0a-63df-4b6c-99ae-1c66cc912ead
7.9689,58.6416,O,81750,WGS84,602,485,2081865,urn:uuid:a57b5943-9986-4861-b93f-1994f8b07312
16.6259425,58.6449252,LD,1072641,unknown,,,3937074,urn:uuid:bf8a7658-8ded-44af-8e26-65c044b63a54
16.6259425,58.6449252,LD,1072961,unknown,,,3937143,urn:uuid:7a5d6d3c-aa45-4e0e-a132-783a4866274a
-124.69,58.65,UBC,L1092,unknown,590,1600,3060737,urn:uuid:58559d12-04d1-4b27-8b9b-321713dea2a2
5.6073,58.6567,O,81793,WGS84,707,20,2081907,urn:uuid:dd6c02e9-6a50-43c8-b2eb-846a4d8c373c
16.62256,58.65724,GB,GB-0177441,unknown,10570,0,3901688,urn:uuid:98ad65e3-1516-4348-ba69-00c5cadfe979
16.62256,58.65724,GB,GB-0177443,unknown,10570,0,3901690,urn:uuid:4c72f26d-6fde-4dc8-9d19-2c62b66b5429
16.62256,58.65724,GB,GB-0177444,unknown,10570,0,3901691,urn:uuid:877ae53e-c354-47fd-97b7-2264ef263d6d
16.62256,58.65724,GB,GB-0177445,unknown,10570,0,3901692,urn:uuid:6212268e-6839-4992-bf9d-a4400600feb0
16.39285,58.65925,GB,GB-0177440,unknown,500,0,3901687,urn:uuid:fd1ab214-9eb7-4d20-aaa2-6dffb02f6a55
16.3911631,58.6631651,LD,1072897,unknown,,,3937129,urn:uuid:049b0609-d607-450e-9763-1fc97d88d72e
-93.1875,58.66638889,WIN,L_13,unknown,,,4998202,urn:uuid:41456ef9-f597-4a83-a688-189009ddee8e
-93.1875,58.66638889,WIN,L_000042,unknown,,,4998210,urn:uuid:f3ec8c89-c6ed-4984-93bd-cd995b248cb7
-93.1875,58.66638889,WIN,L_000043,unknown,,,4998352,urn:uuid:3c914c48-fe24-4c8b-bc9f-f14375eaac0d
-93.25,58.66666667,WIN,L_006650,unknown,,12,5001584,urn:uuid:0251a882-e74e-4e87-8c75-0fe2187a4f44
-124.65,58.6666667,ASU,ASUL035650,unknown,,,73103,urn:uuid:a5b97c30-a9a2-4380-90b1-cccef47aeb64
-69.166667,58.666667,QFA,QFA0303815,unknown,,,2659342,urn:uuid:df3cafc8-8d74-482d-b52f-147cc60157c1
-70.55,58.666667,QFA,QFA0303818,unknown,,,2659556,urn:uuid:079115d0-7cd2-4ff0-973c-c2a0574ed503
-69.166667,58.666667,WIS,WIS-L-0044512,unknown,,,1100543,urn:uuid:51a6a336-a1a7-4f72-94c4-e817af17d192
-124.71667,58.66667,WIS,WIS-L-0012101,unknown,,1524,1007334,urn:uuid:4150cffc-8c17-4880-aecc-54ee6c94d1a1
-124.71667,58.66667,WIS,WIS-L-0017820,unknown,,1372,1016322,urn:uuid:de87dacb-0a35-48dd-a529-f0b888ebbd56
-124.71667,58.66667,WIS,WIS-L-0017821,unknown,,1372,1016323,urn:uuid:3cab2370-1a84-4b90-919c-83c897b4edb1
-70.55,58.6667,CMN,CANL 10002846,unknown,,,462199,urn:uuid:9565afb9-2aa7-4048-9e58-1bc8ff46ea7f
-124.717,58.6667,CMN,CANL 105445,unknown,,1371,449320,urn:uuid:ed8ba04c-0cf3-491d-ad28-6c9cd4515b3f
-124.717,58.6667,US,,unknown,,1372,2765573,urn:uuid:4d9c4fd0-b868-47a4-a5ed-d20e32f8dc7d
-124.717,58.6667,US,,unknown,,1372,2765571,urn:uuid:10627c51-820b-46c3-9cc5-2cc5421e7051
-93.25611111,58.67333333,WIN,L_001215,unknown,,,4999427,urn:uuid:4beb4243-8208-4246-a49d-63a812461a38
7.8128,58.6743,O,129532,ED50,71,220,2115694,urn:uuid:3ae62e5b-8909-4c7a-bb7b-23b30ce1ff89
16.17552,58.67635,LD,1923042,unknown,,,4005518,urn:uuid:88052b54-d7c7-48f1-9b93-6243b216327d
16.17552,58.67635,LD,1923106,unknown,,,4005525,urn:uuid:1d300c35-5243-45a4-aab8-037aa23988e9
-68.75,58.6833,CMN,CANL 10002845,unknown,,,462250,urn:uuid:ba01774f-8f73-4ef1-a9ba-fa7c2eb08f2f
-68.75,58.6833,CMN,CANL 10003307,unknown,,,462206,urn:uuid:9373238d-e662-4c1b-bf9d-8365f105c89d
-68.75,58.683333,QFA,QFA0303810,unknown,,,2659518,urn:uuid:3ea30912-cd53-4386-b432-0b4742e1e933
-68.75,58.683333,QFA,QFA0303816,unknown,,,2659554,urn:uuid:614dff08-a915-4393-a267-157d2c5bd5ec
-65.952778,58.691667,QFA,QFA0445559,unknown,,,2659573,urn:uuid:bfddbcbd-e98f-4a29-8a00-852db153261a
11.97145,58.69341,GB,GB-0177399,unknown,6313,0,3901646,urn:uuid:3175bb2f-c8da-407c-9025-bda76cb92602
-134.2166667,58.7,LD,1034381,unknown,,,3926730,urn:uuid:9bec52f0-9a55-4c89-b7bb-86c7f638b141
-94.05,58.706,MAINE,MAINE-L-0000693,unknown,,,1781006,urn:uuid:a1191801-d8ad-405c-89b9-7738d60bf43b
12.37364,58.70676,LD,1078401,unknown,,,3938357,urn:uuid:bd99670c-733d-4537-9b05-fc3e7bfa861e
12.37364335,58.70676815,GB,GB-0177405,unknown,800,0,3901652,urn:uuid:fa5187c5-30db-4415-9dc8-ec83df0a07e5
12.34268,58.70753,LD,1072129,unknown,,,3936970,urn:uuid:3d45ee88-65bf-4e2c-a800-183c88c997e0
16.95913,58.71,LD,1007025,unknown,,,3919524,urn:uuid:076449e0-6848-47be-86ee-b0ca62d0950a
16.95913,58.71,LD,1074113,unknown,,,3937385,urn:uuid:9ae080a5-3081-4c40-9b5d-74340f7bb5e3
11.20821,58.71075,GB,GB-0177393,unknown,18319,0,3901640,urn:uuid:5a9ef4d4-81e2-4255-a98e-a6ac0b11e456
12.35321294,58.71151373,GB,GB-0177409,unknown,2000,0,3901656,urn:uuid:821d2364-c298-43cd-a4c5-caeef0e29f37
12.3526,58.7125,OHN,274113,unknown,750,,3883558,urn:uuid:c569eccb-e9f5-4650-b975-d12f87bff06d
-93.8,58.71666667,WIN,L_001660,unknown,,,4999732,urn:uuid:890ee050-28c0-43a3-84d2-0a346b42a115
-93.8,58.71666667,WIN,L_001669,unknown,,,4999740,urn:uuid:00821f61-dd77-4b73-a69e-bce0b5719dae
-111.166667,58.716667,QFA,QFA0168650,unknown,,,2659359,urn:uuid:3cb6a539-9495-49c4-9c58-a7324dfd0a03
12.3731,58.72398,GB,GB-0177410,unknown,4595,0,3901657,urn:uuid:1bb1aa9e-7cbe-4255-a8f1-b16821988486
15.37598,58.72702,GB,GB-0177436,unknown,13377,0,3901683,urn:uuid:9d1c21e7-5378-404a-a692-026080e45467
15.37598,58.72702,GB,GB-0177437,unknown,13377,0,3901684,urn:uuid:aa1a0ae7-99b8-4754-a2eb-c403a9f137da
-94.15,58.7333,BG,501178,WGS84,1310,5,2342010,urn:uuid:d6094487-317b-4b1e-ac2e-e22d336d085d
-70.0667,58.7333,CMN,CANL 10002839,unknown,,,462198,urn:uuid:936ef0db-0551-4606-a470-8f10086f7cd6
-94.15,58.7333,CMN,CANL 10003293,unknown,,5,478587,urn:uuid:44b7d2a1-4baa-47b9-be17-ed77aea8eb2e
-94.15,58.733333,CANB,CBG 9517601.1,WGS84,1000,5,4033275,urn:uuid:f0dc78b1-673e-4087-b37a-f766447bcc6a
-70.066667,58.733333,QFA,QFA0303822,unknown,,,2659519,urn:uuid:9a38b194-5b65-4a26-8a3b-058c95805b87
-94.15,58.7333333,ASU,ASUL035657,unknown,,5,73130,urn:uuid:8aac17a9-2424-4742-b83b-d3ae7fc8d1a7
-93.819037,58.737499,LSU,LSU00129981,WGS84,3220,,1526913,urn:uuid:2215c27e-01ab-4ed2-8804-73e39d486fc2
-93.819037,58.737499,LSU,LSU00129982,WGS84,3220,,1526914,urn:uuid:04316e2f-aeb8-47f5-ad16-70b2a502b520
11.32702,58.74004,GB,GB-0177394,unknown,500,0,3901641,urn:uuid:37d244ab-19f9-437c-8cbf-ca08f4356ec5
-94.0833,58.75,CMN,CANL 10003297,unknown,,,456327,urn:uuid:98dd2104-6f95-40cb-ad77-c44ee893d58f
-94.0833,58.75,CMN,CANL 10002860,unknown,,,475546,urn:uuid:5f0b6de9-a65d-40f4-89e0-222f467efe47
-93.966667,58.75,WIS,WIS-L-0125513,unknown,,,3314747,urn:uuid:1850fc5a-0097-4c23-93f6-6f352dba4240
7.492,58.755,O,81756,WGS84,474,700,2081871,urn:uuid:6bd7b8f2-bea1-43ac-bd79-1f51bd61735e
7.492,58.755,O,82437,WGS84,474,700,2082534,urn:uuid:089d3e31-6efd-4d64-89ba-3f9ba76aa617
-94.078889,58.755278,WIS,WIS-L-0044599,WGS84,3858,,1100263,urn:uuid:bd5996e5-e2bd-44a3-a205-35c051d58e7d
-94.1125,58.75555556,LD,1059023,unknown,,,3933910,urn:uuid:9ba7f936-b155-4e62-a869-8920919d8e5f
-94.08,58.75611111,LD,1080908,unknown,,,3938984,urn:uuid:fa91eb5a-bbe4-45ae-9d36-a23c6f60751b
12.24468196,58.75923365,GB,GB-0177404,unknown,800,0,3901651,urn:uuid:c12e62c1-55de-4f79-9443-9f34191e9df6
12.24468196,58.75923365,GB,GB-0177406,unknown,800,0,3901653,urn:uuid:f6e02197-1325-4629-a902-f973dba9bd26
-93.22,58.76,UBC,L32252,unknown,590,,3093393,urn:uuid:04c8220f-8b44-48ee-8c86-b164ca27e9af
15.45194,58.76523,LD,1072577,unknown,,,3937060,urn:uuid:397846a2-b7db-45cd-a612-da316702e160
5.54165,58.76543,O,81789,unknown,11923,,2081903,urn:uuid:51fe285b-80f6-479b-84d6-59438551a224
-93.25,58.76666667,WIN,L_001694,unknown,,,4999758,urn:uuid:a2e0f084-ecc1-4972-bec0-e97c862d7946
-69.116667,58.766667,WIS,WIS-L-0044653,WGS84,48579,,1100317,urn:uuid:b32f18e3-91b7-4e1b-8394-25000b1863d3
-94.166667,58.766667,MIN,494496,WGS84,4630,,302952,urn:uuid:7bcfd9ca-2d6f-411e-8bdc-59142c87e775
-94.166667,58.766667,WIS,WIS-L-0044600,WGS84,4630,,1100264,urn:uuid:3e2da136-9a6c-40bc-ada9-c5c5ae30249b
-94.166667,58.766667,WIS,WIS-L-0044472,WGS84,4630,,1100503,urn:uuid:357614bd-07f5-49c9-a6b2-015002b67e21
-94.166667,58.766667,WIS,WIS-L-0044473,WGS84,4630,,1100504,urn:uuid:4e366bc4-7212-4db2-9b01-d096deea8af1
-94.166667,58.766667,WIS,WIS-L-0044474,WGS84,1071,,1100505,urn:uuid:865d0cdf-7f6d-49f1-965c-d08bc155f0ae
-94.164964,58.768411,WIS,WIS-L-0044607,WGS84,3999,,1100271,urn:uuid:13c7a77a-2c87-4ebb-97a1-0b5e8abb6c53
-94.164964,58.768411,WIS,WIS-L-0044471,WGS84,3999,,1100502,urn:uuid:325e0223-9308-46b2-80ce-3757d7542150
8.4934,58.7686,O,81738,WGS84,990,170,2081853,urn:uuid:2f82be66-9d78-465d-9064-301cf1809b33
8.4934,58.7686,BG,12352,WGS84,990,170,2275036,urn:uuid:bb868b87-bdfa-404d-8294-ed92d7f3e59a
-94.17,58.77,UBC,L1126,unknown,590,,3099966,urn:uuid:977d7d82-2f80-49e5-b50c-2c13344ccc6b
12.22835688,58.77065997,GB,GB-0177411,unknown,800,0,3901658,urn:uuid:4dacb6b4-dee9-425d-a74d-66af307d6405
12.18922559,58.77697142,GB,GB-0177401,unknown,800,0,3901648,urn:uuid:928c8a12-eefb-401c-9532-836452730908
-94.186183,58.777091,WIS,WIS-L-0044608,WGS84,1196,,1100272,urn:uuid:06f3096d-23bd-4d29-a262-9f1459e38e91
12.20096818,58.78153272,GB,GB-0177402,unknown,800,0,3901649,urn:uuid:13fdfdbf-2497-4f60-a395-1737385a1291
15.59406944,58.78169827,OHN,20005,unknown,,,3884492,urn:uuid:7cd2bfdc-b5b5-47b6-90db-564457f515a0
-94.1833,58.7833,CMN,CANL 10002853,unknown,,,456334,urn:uuid:d45378cb-34fb-4c27-b22e-2856dc169951
-94.1833,58.7833,CMN,CANL 10002854,unknown,,,456329,urn:uuid:855be39e-5987-4170-864e-6c50e872995e
-94.1833,58.7833,CMN,CANL 10002855,unknown,,,456333,urn:uuid:aeb3a4a9-373d-4be3-b3fe-49313bdfbe34
-94.1833,58.7833,CMN,CANL 10002852,unknown,,,456328,urn:uuid:3f27e551-df60-4e2f-8c5c-9cb35ed2f418
-93.37694444,58.78638889,WIN,L_001477,unknown,,,4999594,urn:uuid:43b1a6a7-54f4-4d4c-82bb-cb4ab4fd459d
-94.202,58.787,MAINE,MAINE-L-0000694,unknown,,,1781007,urn:uuid:b73db12b-7f65-4501-8b12-2edf40c7ce90
-94.202,58.787,MAINE,MAINE-L-0000695,unknown,,,1781008,urn:uuid:dcbff65d-3bf5-4746-ba9b-f76518627496
-94.20083333,58.78805556,WIN,L_001545,unknown,,,4999642,urn:uuid:774b2e31-e0ea-458c-8a51-074de7793d4a
-94.20083333,58.78805556,WIN,L_001549,unknown,,,4999646,urn:uuid:801e3c01-3d78-454e-8f8b-707b7cf0fd57
-94.20083333,58.78805556,WIN,L_001562,unknown,,,4999655,urn:uuid:e875c15b-4581-46bd-9ec7-57c41d12ae60
-94.20083333,58.78805556,WIN,L_001595,unknown,,,4999680,urn:uuid:6786a877-8883-4b53-8bbe-0397d0812769
12.19052401,58.78877001,GB,GB-0177400,unknown,800,0,3901647,urn:uuid:48cb7713-9a5d-49cd-a37e-6c443543144c
-94.213122,58.797175,WIS,WIS-L-0044652,WGS84,666,,1100316,urn:uuid:bdd20b6c-18a5-438d-b732-d97fb0d81532
-134.5018,58.79816,ALA,UAMb:Herb:52964,NAD83,50,840,2885437,urn:uuid:a39efe1b-ebd3-49d5-ad25-2aa071293b91
9.4413,58.8043,O,81651,ED50,707,1,2081767,urn:uuid:ece27e04-5621-429a-897e-ea12b6dbd6ac
13.772513,58.804313,MIN,848760,WGS84,10237,,397267,urn:uuid:8f1efb53-34fb-42a5-96c6-9eb932cc4ed2
11.58723,58.80545,GB,GB-0177395,unknown,13092,0,3901642,urn:uuid:d7e6b502-d948-4a7e-94df-a3e4cb41fd3d
9.4292,58.8075,O,81667,ED50,743,1,2081783,urn:uuid:7ecfb9d7-ce07-4933-ac45-c306c9a8faef
9.4293,58.8089,O,81648,WGS84,743,1,2081764,urn:uuid:fafb66f7-ccbb-484a-b9f4-1a1cc255a8e7
-134.13,58.81,UBC,L51207,unknown,590,,4364563,urn:uuid:0d0a18f1-dc87-4e00-9057-3303ebb5bf15
15.39099837,58.82133379,GB,GB-0177446,unknown,1000,0,3901693,urn:uuid:8e581e95-9171-4bb5-ac23-af2301fe16d1
-124.1,58.83,UBC,L50529,unknown,5899,1270,4365727,urn:uuid:49f2532a-7fdf-4b97-9557-eaa1bfcb1862
5.9852,58.8341,BG,12384,WGS84,1118,340,2306280,urn:uuid:41e21a81-a47b-4e8a-8a14-0f0b37bd6a72
16.44132,58.84029,LD,1424854,unknown,,,3960374,urn:uuid:019e4a9c-569e-4ade-ad4b-160131a18970
16.44132,58.84029,LD,1425394,unknown,,,3960433,urn:uuid:283762ec-4163-49e3-b81d-7a7d8f8eafe0
16.44132,58.84029,LD,1442493,unknown,,,3961370,urn:uuid:4f69440d-1b39-4eaa-814a-aa479ae5dc96
16.44132,58.84029,LD,1460914,unknown,,,3963335,urn:uuid:85687b38-07ee-448f-98e0-92a7dc436bd9
16.44132,58.84029,LD,1479157,unknown,,,3965132,urn:uuid:2ea65dd7-8636-471f-ab0e-aa5dd446e208
14.79791,58.84932,GB,GB-0177462,unknown,13424,0,3901709,urn:uuid:85722d53-ca74-4659-bef1-597bbf7a5a13
-125.24,58.85,UBC,L23679,unknown,590,1570,3060822,urn:uuid:b61ef0da-de15-4e8b-94b4-b0fcbe58c910
-125.24,58.85,UBC,L23699,unknown,590,1570,3059993,urn:uuid:f1598d18-5c56-44d2-97a8-546696200e9f
9.299,58.8613,O,81658,ED50,541,1,2081774,urn:uuid:c2df06e0-185a-43ce-a922-7a5e5169c9ad
9.5834,58.8617,O,81676,WGS84,3440,1,2081792,urn:uuid:3f547f72-eb52-47ec-a21a-b4b7be5c5a89
-133.333333,58.866667,CANB,CBG 9300598.1,WGS84,1000,1420,4030807,urn:uuid:70675546-fd36-4b76-81b5-059ea98fab2b
-133.333333,58.866667,SRP,SRP-L-0003531,unknown,,1420,1129749,urn:uuid:1d0bfd5f-681f-494a-8b2b-029b37eab796
-133.333,58.8667,CMN,CANL 120511,unknown,,1420,455442,urn:uuid:fb3712d0-fddd-4c23-bc2e-1bad9f33d7ee
-133.333,58.8667,CMN,CANL 104988,unknown,,1420,449236,urn:uuid:73d27fd4-482a-44fa-a6e3-8885d5af99b4
-133.333,58.8667,CMN,CANL 105280,unknown,,1420,449296,urn:uuid:db872c0f-0fb1-46c1-bdad-0debd8914570
9.4579,58.8775,O,81681,WGS84,1414,1,2081797,urn:uuid:926360d2-0d4d-42ed-b40f-1a1dcdb464b2
5.85054,58.88222,O,81784,unknown,15303,490,2081898,urn:uuid:bb4a1c74-1470-4511-b2cf-63c00653f167
5.85054,58.88222,BG,12383,unknown,15303,20,2306279,urn:uuid:a5eb8928-6de3-474b-be71-c241fc455ac6
22.45,58.883333,PH,PH00779386,unknown,1000,,4813613,urn:uuid:055a8996-72d1-4a17-b1a3-b2c7b0e1105a
11.88462385,58.88967113,GB,GB-0177407,unknown,800,0,3901654,urn:uuid:b3ab930e-75a5-4bba-a0d8-65b67f9295f8
9.2967,58.8905,O,81697,ED50,626,30,2081812,urn:uuid:3e89420c-974b-435e-842c-b858b2f94bac
9.5197,58.8916,O,81700,WGS84,2869,1,2081815,urn:uuid:f49912c7-137d-46ef-ad16-6c4817d8ed29
15.4375072,58.89640845,GB,GB-0177473,unknown,1500,0,3901720,urn:uuid:34ec2d13-fc4f-4918-935c-1871bbc1c02c
5.49306,58.89783,O,81791,unknown,12776,,2081905,urn:uuid:a8c48e38-8586-48c7-84d4-cc00150be13a
11,58.9,ASU,ASUL034574,WGS84,1892,,73154,urn:uuid:435712e0-3353-4789-9ff2-45000f0c33dc
11.003424,58.900668,ASU,ASUL034573,WGS84,2116,,73153,urn:uuid:ca6e6e63-3c01-434c-9c33-dab3a1692d0e
12.37271,58.90473,GB,GB-0177403,unknown,11331,0,3901650,urn:uuid:c54e6870-ba2b-409b-80ab-f511aeedcd81
12.37271,58.90473,LD,1078593,unknown,,,3938400,urn:uuid:61543ff0-ea3f-4c05-8863-4ff6a75dd0e6
12.37271,58.90473,LD,1963764,unknown,,,4009115,urn:uuid:449733ed-7319-4466-9b02-8c4cc2a04e5c
11.90226,58.90857,LD,1078465,unknown,,,3938371,urn:uuid:65fa941f-be38-46c1-96a0-508aa68f902b
-72.577694,58.90975,QFA,QFA0636803,WGS84,,,5418477,urn:uuid:418c5c61-d58f-4be2-a540-5f96b1087552
15.1436,58.91899,GB,GB-0177471,unknown,15460,0,3901718,urn:uuid:897303b8-dc50-4d22-b671-54c8c9eec3ab
7.702,58.9194,O,129531,ED50,71,660,2115693,urn:uuid:b830b6bb-5007-42dc-b964-7bd9c74651b9
15.05400027,58.92113071,GB,GB-0177464,unknown,1000,0,3901711,urn:uuid:7f1866ab-3cc3-4fbb-9adc-21fc4ea4d75c
-125.77,58.93,UBC,L23837,unknown,590,,3060823,urn:uuid:6d139440-d62a-4aaa-a4bd-da30fa2a479c
11.89423,58.94928,GB,GB-0177408,unknown,17067,0,3901655,urn:uuid:93fa0875-17f4-4710-845d-74d3a4e47cbd
11.89423,58.94928,LD,1078529,unknown,,,3938386,urn:uuid:62203ba2-0249-4177-8996-afc6f493ac53
11.89423,58.94928,LD,1078657,unknown,,,3938415,urn:uuid:84badd60-28c8-4ffa-a7f1-d58cb6c07219
-125.917,58.95,CMN,CANL 104849,unknown,,,449211,urn:uuid:445f9de7-5d9f-4c78-b515-3bbde0bf74e8
6.9284,58.9583,BG,12385,WGS84,292,570,2319115,urn:uuid:eccdfbff-9bb6-41ae-880f-72f541a1352c
11.893862,58.95846,DUKE,342525,WGS84,,,2931374,urn:uuid:b35ce0f8-82b0-4b17-b366-08bac4f00219
16.6,58.966667,LSU,LSU00189946,WGS84,1783,,3141491,urn:uuid:15ece0f9-7075-4094-89ee-e64bed0161d0
5.71814,58.97009,O,81790,unknown,10754,,2081904,urn:uuid:0c717e07-4d70-47ef-8343-c0f8c813b409
9.6461,58.9705,O,81712,WGS84,430,1,2081827,urn:uuid:96d99db9-bf02-4b6c-aaa5-27143ca97f55
6.9213,58.9752,BG,12386,WGS84,658,580,2319116,urn:uuid:ec2a8d11-d8fe-42d2-953e-aa55f10749d8
15.40140702,58.97954552,OHN,237823,unknown,,,3883504,urn:uuid:81756cc5-5529-4b3f-930e-817744dfe002
15.40141,58.97955,GB,GB-0177461,unknown,250,0,3901708,urn:uuid:b0be0baf-305e-433f-b42b-dc4825306490
15.40141,58.97955,LD,1073473,unknown,,,3937258,urn:uuid:51fd91f9-ab5b-49d0-9bd8-1b742ec407a5
15.047472,58.98692,MSC,MSC0120913,WGS84,3978,,189376,urn:uuid:ba4bbe1f-22e8-4c17-a163-5b508bddcfde
16.20058,58.99514,GB,GB-0177499,unknown,3822,0,3901746,urn:uuid:c865f73d-f40d-46dc-8965-1634e721bde8
18,59,S,F137958,unknown,,,4272736,urn:uuid:efba1a59-0796-4277-b983-aa3cbfa2f75c
14,59,S,F175906,unknown,,,4295311,urn:uuid:877996fb-bb51-4b22-a67d-1435c551aef6
17,59,S,F207154,unknown,,,4316981,urn:uuid:19e68e62-221d-4d04-83ae-f808b96aca8b
17,59,S,F67018,unknown,,,4237529,urn:uuid:e1ef6bdd-85d3-4874-a781-47cb1fb23408
18,59,S,F67020,unknown,,,4237530,urn:uuid:e5c183eb-a992-4d86-87b1-501139b5c6be
14,59,S,F67022,unknown,,,4237532,urn:uuid:5de6896e-eb2f-4bc4-b97e-d29d48551226
13,59,S,F67023,unknown,,,4237533,urn:uuid:babbbc18-1209-4713-a3a7-18a1fc96af59
18,59,S,F67024,unknown,,,4237534,urn:uuid:3a84ff2f-515e-48af-a18a-46536e1feae8
13,59,S,F67026,unknown,,,4237535,urn:uuid:113ce91e-5066-42f7-8d01-699b2b65185a
14,59,S,F67027,unknown,,,4237536,urn:uuid:1a014c66-82e5-4961-90a7-4d0cbbc4ba1c
18,59,S,F67029,unknown,,,4237538,urn:uuid:e080df58-8707-4201-b094-2b8267fd9d52
18,59,S,F67030,unknown,,,4237539,urn:uuid:f21d85ff-c97a-4f4b-8f2d-825ae9c3c1c2
17,59,S,F67031,unknown,,,4237540,urn:uuid:8118210d-f62f-46e6-a88d-77905226b429
18,59,S,F67032,unknown,,,4237541,urn:uuid:2e1ca281-3c78-4109-8112-804c2dd93097
17,59,S,F67034,unknown,,,4237543,urn:uuid:d8f5a86c-d073-471a-bec3-df61af6c6c84
18,59,S,F67035,unknown,,,4237544,urn:uuid:06bfbd24-829e-41c1-94bc-e9107261ac35
18,59,S,F67036,unknown,,,4237545,urn:uuid:614cfc33-954c-412b-abe8-e089b67f2fe8
18,59,S,F67039,unknown,,,4237548,urn:uuid:68113143-37a8-42c7-a7f8-6ef9699081fc
13,59,S,F67243,unknown,,,4237719,urn:uuid:80634765-3f57-47e3-9737-d04a3e0de231
13,59,S,F67247,unknown,,,4237723,urn:uuid:babcca33-9906-4a08-a9df-3841d414dd64
13,59,S,F67248,unknown,,,4237724,urn:uuid:6749fe75-b880-41b8-b343-41fd376eaeaa
13,59,S,F67250,unknown,,,4237725,urn:uuid:fdff63cf-42c5-43c2-8ab8-af20b3f83e1b
13,59,S,F67251,unknown,,,4237726,urn:uuid:d7b09cb3-3e1f-4a3c-9610-f1e62ace1200
12,59,S,F67252,unknown,,,4237727,urn:uuid:283bea41-10a3-4d38-b131-09a9b4bfb049
13,59,S,F67254,unknown,,,4237728,urn:uuid:d06aab5e-188f-4f42-bdbb-8e0bf7b6655c
13,59,S,F67255,unknown,,,4237729,urn:uuid:60285482-ae56-4096-98f8-74b7cd6a242e
15,59,S,F67256,unknown,,,4237730,urn:uuid:b2d513a6-cf5d-46b1-8b6f-d9269c69bc2c
15,59,S,F67257,unknown,,,4237731,urn:uuid:9385cef2-d0c1-4d15-82a7-7dd2398fb8ba
15,59,S,F67258,unknown,,,4237732,urn:uuid:f8104f77-9ea7-4e0a-a940-b97965f12728
15,59,S,F67259,unknown,,,4237733,urn:uuid:d8c7084c-d50e-4cf4-82b5-a88b821ab9f8
15,59,S,F67262,unknown,,,4237736,urn:uuid:e588720f-704e-4fbe-ba70-67a7505cffbb
15,59,S,F67263,unknown,,,4237737,urn:uuid:32e3ed99-2b2b-48c9-898e-6c800cce07ad
15,59,S,F67264,unknown,,,4237738,urn:uuid:dbc4b20e-67ec-4c84-a697-6c0b9879d133
15,59,S,F67265,unknown,,,4237739,urn:uuid:dac2a2d5-ddbc-43e9-9338-846c18ebc636
15,59,S,F67267,unknown,,,4237741,urn:uuid:c95ed43b-da65-4830-8ff2-3ade321e5fdc
15,59,S,F67268,unknown,,,4237742,urn:uuid:d1e9c4ce-92c9-42cd-91ef-2d705038f851
15,59,S,F67271,unknown,,,4237745,urn:uuid:9e726687-2e3c-4a3d-9542-10a80b4f1247
16,59,S,F67272,unknown,,,4237746,urn:uuid:5a32a8d0-77f0-4133-b72c-2af98bdbc5ac
15,59,S,F67273,unknown,,,4237747,urn:uuid:2e3078fd-b597-441f-91a5-c91e824864a6
14,59,S,F67274,unknown,,,4237748,urn:uuid:55822172-2d6c-415c-bab5-13f849a8658c
15,59,S,F67275,unknown,,,4237749,urn:uuid:b0250324-1757-4c9d-927c-165f859340ce
15,59,S,F67276,unknown,,,4237750,urn:uuid:e6e4e364-62ab-42be-9406-cffb6c949946
14,59,S,F67277,unknown,,,4237751,urn:uuid:78b37082-56a5-4451-82d7-cdefb0e2e726
16,59,S,F67278,unknown,,,4237752,urn:uuid:2f5355b6-2751-4a8f-8ff1-01653200c13a
16,59,S,F67279,unknown,,,4237753,urn:uuid:79dc0aa0-e70b-4cdc-adbc-c78297e01621
16,59,S,F67280,unknown,,,4237754,urn:uuid:5a6c16bd-f1b9-44b9-ac37-9844d426d6ee
17,59,S,F67287,unknown,,,4237761,urn:uuid:a2f80030-8401-4e9a-819d-a535d6c8c6fc
17,59,S,F67291,unknown,,,4237765,urn:uuid:92bf06e5-ce6d-4308-a7f8-a57bb60bee56
16,59,S,F67292,unknown,,,4237766,urn:uuid:8373596d-8f18-4cc0-a918-d721ea000bc7
17,59,S,F67293,unknown,,,4237767,urn:uuid:4911017e-460c-40e6-9b5f-7ed32363db9e
17,59,S,F67296,unknown,,,4237770,urn:uuid:ecf586f9-0234-4953-8648-f1e4a1ed4512
16,59,S,F67297,unknown,,,4237771,urn:uuid:e1bc5bbd-1ea0-4bef-a5b7-ae2efb16be22
17,59,S,F67298,unknown,,,4237772,urn:uuid:66964e73-4d10-423a-8884-ed8d2e04faba
17,59,S,F67299,unknown,,,4237773,urn:uuid:43fe20a5-0fd9-492a-8302-118fd9d150d9
17,59,S,F67300,unknown,,,4237774,urn:uuid:fbf79491-baf3-4231-978b-08453f26f863
17,59,S,F67301,unknown,,,4237775,urn:uuid:3aabfff5-7d3b-4d7e-a292-76c709850657
17,59,S,F67302,unknown,,,4237776,urn:uuid:62f08b58-82ce-46e5-9629-a7d47f378af5
