decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,recordID,references
9.9668,59.0305,TROM,480870/1,ED50,1118,,50ad34fa-366a-4c04-82b6-b75afc3cccc2,https://lichenportal.org/portal/collections/individual/index.php?occid=3859107
9.1111,58.6272,TROM,480872/1,ED50,1453,,a328b2c5-2a29-422b-98d6-39d323c8ffff,https://lichenportal.org/portal/collections/individual/index.php?occid=3859109
10.8086,59.9601,TROM,480873/1,ED50,1803,,52fcc20d-0f14-4940-b3a3-15d3577c2f81,https://lichenportal.org/portal/collections/individual/index.php?occid=3859110
7.5045,60.5612,TROM,480875/1,ED50,2828,1370,db10ce17-b495-466e-a854-c2588ff996a8,https://lichenportal.org/portal/collections/individual/index.php?occid=3859112
22.174,70.6097,TROM,480876/1,ED50,707,2,825ac5ad-29af-4a1e-949c-6ed5dc73917a,https://lichenportal.org/portal/collections/individual/index.php?occid=3859113
14.8843,66.8772,TROM,48354/1,ED50,1,850,24826a25-2d9d-4c21-83c9-23104e0680dd,https://lichenportal.org/portal/collections/individual/index.php?occid=3860014
15.3478,67.3714,TROM,48501/1,ED50,1,450,2f1a2a49-8ce2-401f-afe8-ac3d892c6d9a,https://lichenportal.org/portal/collections/individual/index.php?occid=3860162
5.5091,60.452,TROM,50186/1,ED50,1414,,be2ac096-28f9-4769-9b1d-d2df16b26b5a,https://lichenportal.org/portal/collections/individual/index.php?occid=3861642
21.1983,69.7772,TROM,565536/1,ED50,71,325,54faa48e-bee3-4d27-9f10-b1898272d8ce,https://lichenportal.org/portal/collections/individual/index.php?occid=3872623
21.1983,69.7817,TROM,565547/1,ED50,71,320,257f875e-7b62-487b-929a-7bff3b5ef4cb,https://lichenportal.org/portal/collections/individual/index.php?occid=3872636
21.1983,69.7772,TROM,565548/2,ED50,71,325,910bd596-8962-4dc3-b87e-d21d275176ff,https://lichenportal.org/portal/collections/individual/index.php?occid=3872638
16.4544,78.4523,TROM,565845/1,ED50,707,,974838e9-264a-4a29-a696-92bf09b40f0d,https://lichenportal.org/portal/collections/individual/index.php?occid=3872955
8.7571,60.4791,TROM,620208/1,ED50,71,896,f07c4edb-bc39-49be-92c5-df8ae9769397,https://lichenportal.org/portal/collections/individual/index.php?occid=3874486
19.2245,68.8467,TROM,690000/1,ED50,707,740,6004cf66-4200-408b-8d4f-195fe946d4fa,https://lichenportal.org/portal/collections/individual/index.php?occid=3874581
11.4665,64.7113,TROM,690001/1,ED50,71,,a6e09a16-44a7-4b54-87a0-42326840ec01,https://lichenportal.org/portal/collections/individual/index.php?occid=3874582
18.9598,69.8306,TROM,690002/1,ED50,707,30,2195f112-4c41-4bf2-9854-fe37c59fc968,https://lichenportal.org/portal/collections/individual/index.php?occid=3874583
19.8852,69.7806,TROM,690003/1,ED50,1414,5,38fb2c69-7cbc-4e49-8548-0a8f3260f4c7,https://lichenportal.org/portal/collections/individual/index.php?occid=3874584
-124.3473,42.6599,WTU,WTU-L-011653,NAD27,805,915,a4f3293d-7b2b-4aaf-8988-f9447dc189b1,https://lichenportal.org/portal/collections/individual/index.php?occid=1246120
-119.9388,48.9935,WTU,WTU-L-011729,NAD27,805,,7c2b3ecb-9677-4780-90c5-1c12a19faf84,https://lichenportal.org/portal/collections/individual/index.php?occid=1258809
-119.9169,48.6929,WTU,WTU-L-011730,NAD27,805,2378,0620cd35-361e-4d22-873f-1af85ad222cb,https://lichenportal.org/portal/collections/individual/index.php?occid=1258813
-119.9388,48.9935,WTU,WTU-L-011731,NAD27,805,2409,ee1abc49-b999-4d93-8bb7-573af37d7077,https://lichenportal.org/portal/collections/individual/index.php?occid=1258816
-121.4847,47.8444,WTU,WTU-L-011738,NAD27,805,701,a71dc458-4c66-4cf8-870f-cb464cb9ff1d,https://lichenportal.org/portal/collections/individual/index.php?occid=1258837
-116.308403,45.194199,SRP,SRP-L-0003413,NAD27,,762,14e52403-2ae2-4493-b152-50a775fa32a6,https://lichenportal.org/portal/collections/individual/index.php?occid=1125171
-166.454,53.9,UBC,L49067,NAD27,670,63,19ef1c06-1e25-4978-b926-adbc0900842e,https://lichenportal.org/portal/collections/individual/index.php?occid=3105909
-166.454,53.86,UBC,L49098,NAD27,670,402,9e8c8078-b49c-48ff-9c0c-e01522857985,https://lichenportal.org/portal/collections/individual/index.php?occid=3105940
-166.508,53.84745,UBC,L49126,NAD27,67,89,d13da177-d940-45f6-adaf-14e6a3cf3750,https://lichenportal.org/portal/collections/individual/index.php?occid=3105968
-92.98194444,58.30527778,WIN,L_000029,NAD83,100,,9b09e4a1-d745-47c5-bb81-af0b6409983a,https://lichenportal.org/portal/collections/individual/index.php?occid=4998229
-92.98194444,58.30527778,WIN,L_000030,NAD83,100,,0ae6501a-271a-466f-8485-ed750777664d,https://lichenportal.org/portal/collections/individual/index.php?occid=4998246
-149.4424139,63.40478141,ALA,UAMb:Herb:38353,NAD83,30,1225,9b712b74-199e-4ed2-9525-37a714edaa75,https://lichenportal.org/portal/collections/individual/index.php?occid=1835437
-149.4751882,63.38791034,ALA,UAMb:Herb:38471,NAD83,30,1124,e37c08f2-ce68-43bf-b695-eb630e6dd19d,https://lichenportal.org/portal/collections/individual/index.php?occid=1835510
-149.1894699,63.66154262,ALA,UAMb:Herb:44405,NAD83,30,1218,1f17d872-1bdf-48d8-b26e-259985f886e2,https://lichenportal.org/portal/collections/individual/index.php?occid=1835548
-149.6072794,63.58026866,ALA,UAMb:Herb:37109,NAD83,30,1136,bd7f3c99-4a88-4e42-8acd-b0ca4eb1d884,https://lichenportal.org/portal/collections/individual/index.php?occid=1835719
-149.8427543,63.4882776,ALA,UAMb:Herb:37941,NAD83,30,1302,40fb3c88-39f4-48a9-a016-db684992dd39,https://lichenportal.org/portal/collections/individual/index.php?occid=1835889
-149.8213766,63.49667975,ALA,UAMb:Herb:37842,NAD83,30,1149,96a02dab-3e95-4863-ad76-ad78a41ceadf,https://lichenportal.org/portal/collections/individual/index.php?occid=1835933
-149.6013397,63.75502405,ALA,UAMb:Herb:38236,NAD83,30,882,dcc6166f-1605-4f6b-bb1e-60ea577a531b,https://lichenportal.org/portal/collections/individual/index.php?occid=1836158
-149.2097392,63.66224175,ALA,UAMb:Herb:37199,NAD83,30,1154,25efa8b0-6de7-4e2c-ae81-f674c030c84f,https://lichenportal.org/portal/collections/individual/index.php?occid=1836362
-149.8331842,63.58493222,ALA,UAMb:Herb:37183,NAD83,30,1082,131e84b6-8b4d-43b5-8a7b-56c5708ae929,https://lichenportal.org/portal/collections/individual/index.php?occid=1836380
-149.4147113,63.58342412,ALA,UAMb:Herb:38050,NAD83,30,1190,36a831c6-81dc-4fb8-bcdd-f2637974a9cf,https://lichenportal.org/portal/collections/individual/index.php?occid=1836856
-150.0435326,63.49376035,ALA,UAMb:Herb:38449,NAD83,30,979,5ab4c325-c97a-48bc-b518-4ccc4a23df49,https://lichenportal.org/portal/collections/individual/index.php?occid=1837073
-149.4476228,63.56647119,ALA,UAMb:Herb:38479,NAD83,30,1492,58ce3895-bf3b-4ceb-85ea-7ebe65e665ff,https://lichenportal.org/portal/collections/individual/index.php?occid=1837082
-150.2755238,63.4100939,ALA,UAMb:Herb:49363,NAD83,30,1149,28b23ab9-8878-4cbd-a830-f518a330ebca,https://lichenportal.org/portal/collections/individual/index.php?occid=2215809
-141.0626275,65.06906536,ALA,UAMb:Herb:50208,NAD83,30,1330,c99cdd10-f424-4dac-a54d-67f51ffb0224,https://lichenportal.org/portal/collections/individual/index.php?occid=2216053
-142.7268014,60.87043918,ALA,UAMb:Herb:50260,NAD83,30,463,318f1cec-5d44-468f-9386-429c562b8722,https://lichenportal.org/portal/collections/individual/index.php?occid=2216366
-144.1942741,61.3260785,ALA,UAMb:Herb:50074,NAD83,30,1265,5badff88-4a83-4b7f-a709-ac5d671314aa,https://lichenportal.org/portal/collections/individual/index.php?occid=2216401
-149.85205,59.74992,ALA,UAMb:Herb:52127,NAD83,10,30,c72af436-abd2-4eb2-b0c4-abca4b2454ed,https://lichenportal.org/portal/collections/individual/index.php?occid=2587510
-131.6219,55.46,ALA,UAMb:Herb:52647,NAD83,50,152,e1eef63a-014e-4caf-94eb-dc54f68b7913,https://lichenportal.org/portal/collections/individual/index.php?occid=2888225
-134.5531,58.315,ALA,UAMb:Herb:52651,NAD83,50,168,d4eb76c3-48d6-49d6-a8e4-e8e1d8eed587,https://lichenportal.org/portal/collections/individual/index.php?occid=2889129
-136.2953,57.7708,ALA,UAMb:Herb:52648,NAD83,50,45,e270b1b9-7620-4ee5-b47d-7c2abbf03338,https://lichenportal.org/portal/collections/individual/index.php?occid=2891732
-134.5617,58.3336,ALA,UAMb:Herb:52650,NAD83,50,43,48dcf2b5-f74c-4947-a6fe-0ec9e0ec3a9d,https://lichenportal.org/portal/collections/individual/index.php?occid=2892205
-141.0659161,65.0530515,ALA,UAMb:Herb:60891,NAD83,30,1222,7ec057f2-bb81-42e4-9913-f9759b870e7b,https://lichenportal.org/portal/collections/individual/index.php?occid=3645452
-143.082782,62.49420662,ALA,UAMb:Herb:60887,NAD83,30,1491,99209d12-9edd-47cb-a704-565a0b78b266,https://lichenportal.org/portal/collections/individual/index.php?occid=3645506
-142.7432549,64.88793498,ALA,UAMb:Herb:60889,NAD83,30,1655,2055db7b-7696-4e1b-9bfb-e4d7662545af,https://lichenportal.org/portal/collections/individual/index.php?occid=3645508
-141.0165684,65.27050519,ALA,UAMb:Herb:60890,NAD83,30,1396,c2dd3a7e-7852-4b80-8cb8-038c58f283d1,https://lichenportal.org/portal/collections/individual/index.php?occid=3645544
-143.0831779,62.49195367,ALA,UAMb:Herb:60888,NAD83,30,1372,748fca8b-2281-4a92-89d8-5f0983368c57,https://lichenportal.org/portal/collections/individual/index.php?occid=3645602
5.2166667,59.5833333,ASU,ASUL015611,unknown,,35,ddfbe7f2-3229-4dfa-a9f8-2ad719e8ce3b,https://lichenportal.org/portal/collections/individual/index.php?occid=36288
5.7333333,60.0666667,ASU,ASUL015610,unknown,,30,eb7531f2-dfef-4620-9327-a8425c677c7b,https://lichenportal.org/portal/collections/individual/index.php?occid=36453
-105.7333333,40.4166667,ASU,ASUL035557,unknown,,3650,ff04e6b7-d2cc-4ecc-86c3-11e960295017,https://lichenportal.org/portal/collections/individual/index.php?occid=37128
-105.625,39.575,ASU,ASUL035561,unknown,,4020,237aabb9-c45a-43f2-bfec-a1ebbb9cf233,https://lichenportal.org/portal/collections/individual/index.php?occid=38081
-105.4416667,36.55,ASU,ASUL035567,unknown,,3380,8fc49da7-cc04-4960-8e8c-45e20ff14717,https://lichenportal.org/portal/collections/individual/index.php?occid=41902
-151.75,68.1333333,ASU,ASUL035555,unknown,,700,789da8e2-260b-4375-855a-e285a9c7ec04,https://lichenportal.org/portal/collections/individual/index.php?occid=46250
-109.9333333,45.0166667,ASU,ASUL035566,unknown,,3840,97299c9b-fac1-40c6-8526-6b8a2af792d3,https://lichenportal.org/portal/collections/individual/index.php?occid=48387
18.8666667,68.3166667,ASU,ASUL015616,unknown,,620,1b0c2c75-2ad9-4aef-987e-98c2964bc2a1,https://lichenportal.org/portal/collections/individual/index.php?occid=50230
-123.5333333,47.9833333,ASU,ASUL035572,unknown,,1750,94accd4a-d928-4429-b6ef-37e9da4a33b6,https://lichenportal.org/portal/collections/individual/index.php?occid=50534
171.5166667,-43.4833333,ASU,ASUL015609,unknown,,1900,b165f84d-b27d-4ba9-9df6-aafddfb08786,https://lichenportal.org/portal/collections/individual/index.php?occid=52391
-105.0416667,38.8458333,ASU,ASUL035559,unknown,,4150,7c70aa7f-2f10-4951-9200-ef084b30055a,https://lichenportal.org/portal/collections/individual/index.php?occid=54454
-107.25,39.9833333,ASU,ASUL035558,unknown,,2987,1e9f4586-12b0-4e53-be5f-baec8b906ac3,https://lichenportal.org/portal/collections/individual/index.php?occid=61486
-107.1166667,40,ASU,ASUL035556,unknown,,3320,497fbaf8-9c38-4020-9a23-617e619d50a8,https://lichenportal.org/portal/collections/individual/index.php?occid=61650
147.3,-36.8833333,ASU,ASUL033025,unknown,,1650,7590235a-de55-4cfa-bc7b-29eda60d4e9b,https://lichenportal.org/portal/collections/individual/index.php?occid=65007
-71.32896,44.185992,ASU,,unknown,50000,,05623fd9-e65f-4bbb-b4a7-cda905b239bc,https://lichenportal.org/portal/collections/individual/index.php?occid=65999
-118.6483333,48.5711111,ASU,ASUL035578,unknown,,1067,9cdd21a2-99e7-4b40-a37c-291df4065796,https://lichenportal.org/portal/collections/individual/index.php?occid=67647
-122.0172222,46.5672222,ASU,ASUL035577,unknown,,1474,15a559a9-e5e4-4db8-997e-e760d9106cd6,https://lichenportal.org/portal/collections/individual/index.php?occid=69213
27.45,38.5666667,ASU,,unknown,,1500,03772090-606d-4189-9b50-cd847e8f2d2e,https://lichenportal.org/portal/collections/individual/index.php?occid=69493
-132.0666667,52.9333333,ASU,ASUL035540,unknown,,,1b8d1004-29bf-4a73-a8e8-6df0883b5dc2,https://lichenportal.org/portal/collections/individual/index.php?occid=73411
-123.4333333,48.6166667,ASU,ASUL035541,unknown,,,63cf7631-ee15-4f99-bf7c-0dce50143d1c,https://lichenportal.org/portal/collections/individual/index.php?occid=73413
-132.1833333,53.6833333,ASU,ASUL035542,unknown,,,f0ba6287-71be-453a-992c-6f34687e1343,https://lichenportal.org/portal/collections/individual/index.php?occid=73418
-124.1666667,49.3333333,ASU,ASUL035543,unknown,,,066e7be7-a73c-4445-9446-60c16a92a92a,https://lichenportal.org/portal/collections/individual/index.php?occid=73419
-68.754,48.375,ASU,ASUL035552,unknown,,,2eac9ec6-69e2-47f3-a559-19eff7b46783,https://lichenportal.org/portal/collections/individual/index.php?occid=73431
-101.5,62.7166667,ASU,ASUL035548,unknown,,,06f168b2-e75c-40d4-86bf-fdff311f5cf1,https://lichenportal.org/portal/collections/individual/index.php?occid=73432
-71.3,44.2833333,ASU,ASUL035568,unknown,,1650,8261baba-6813-4748-8367-066e24b3cfef,https://lichenportal.org/portal/collections/individual/index.php?occid=73434
-121.8333333,48.8333333,ASU,ASUL035569,unknown,,1850,43ef9620-952a-4a82-a5ff-32e10bc6321e,https://lichenportal.org/portal/collections/individual/index.php?occid=73435
-121.8333333,48.8333333,ASU,ASUL035570,unknown,,2100,9ee7981c-43cb-47b3-b581-aa4ca7106c56,https://lichenportal.org/portal/collections/individual/index.php?occid=73436
-121.8333333,48.8333333,ASU,ASUL035571,unknown,,1850,9d1d4e34-1410-4744-b975-8375b41bccfb,https://lichenportal.org/portal/collections/individual/index.php?occid=73437
-121.8333333,48.8333333,ASU,ASUL035573,unknown,,1850,182cf9be-5f75-449d-a26f-173b0e8710ed,https://lichenportal.org/portal/collections/individual/index.php?occid=73438
-121.8333333,48.8333333,ASU,ASUL035576,unknown,,2000,ac1e12ea-05d0-4145-bd1f-19b1f83481ec,https://lichenportal.org/portal/collections/individual/index.php?occid=73439
11.4166667,58.3,ASU,,unknown,,100,077e7c03-82fc-4341-8faa-747fe7924788,https://lichenportal.org/portal/collections/individual/index.php?occid=73442
33.3333333,68,ASU,,unknown,,500,7b4bfd93-82f5-4073-b451-9ad60a736185,https://lichenportal.org/portal/collections/individual/index.php?occid=74797
-58.85,47.6,ASU,ASUL035546,unknown,,,96bc90b8-dd8f-484c-a20b-9bcec9cc7390,https://lichenportal.org/portal/collections/individual/index.php?occid=75557
-138.3666667,60.9333333,ASU,ASUL035553,unknown,,2135,bec6035d-6608-47eb-8941-81bb84668ccd,https://lichenportal.org/portal/collections/individual/index.php?occid=75573
-99,80,ASU,ASUL035549,unknown,,,0803e1fc-ae39-4bab-9b0b-0a33ddb5eb06,https://lichenportal.org/portal/collections/individual/index.php?occid=77687
-63.5333333,44.5,ASU,ASUL035550,unknown,,30,3db7d50a-da91-4e19-a2d1-0b83f41d6a66,https://lichenportal.org/portal/collections/individual/index.php?occid=77688
-61.75,47.4166667,ASU,ASUL035551,unknown,,,b937ef87-1a64-4939-a591-e253ca4aaf24,https://lichenportal.org/portal/collections/individual/index.php?occid=77689
-121.5,46.9,ASU,ASUL035575,unknown,,1950,b0499d59-ce20-4b94-a0d0-c600309db1f3,https://lichenportal.org/portal/collections/individual/index.php?occid=77704
-123.5166667,47.9833333,ASU,ASUL035574,unknown,,1590,e9bc5ad4-df98-48f0-9517-d6f6154c3cf5,https://lichenportal.org/portal/collections/individual/index.php?occid=77706
-60.9425,-51.91683,ASU,ASUL015597,unknown,,120,f4f42689-dc69-4ea6-8101-8e26a436a25e,https://lichenportal.org/portal/collections/individual/index.php?occid=77708
-60.9425,-51.91683,ASU,ASUL015596,unknown,,240,002fde12-8682-4af9-a219-d366d3626bdf,https://lichenportal.org/portal/collections/individual/index.php?occid=77709
-118.7333333,48.6333333,ASU,,unknown,,,ad04e5ca-3107-44fd-b21f-d77f54c33f19,https://lichenportal.org/portal/collections/individual/index.php?occid=80497
-105.8833333,39.6666667,ASU,ASUL035564,unknown,,3660,b90f4418-b25b-4a9e-94c2-930e1c943584,https://lichenportal.org/portal/collections/individual/index.php?occid=96958
-110.4666667,45.4166667,ASU,ASUL035565,unknown,,1616,26a755ae-a747-4067-b042-2fa3ff76100d,https://lichenportal.org/portal/collections/individual/index.php?occid=97337
-105.8833333,39.6666667,ASU,ASUL035563,unknown,,3660,4837b78d-b206-4029-b7eb-f700227ae1c2,https://lichenportal.org/portal/collections/individual/index.php?occid=98089
-6.7569444,42.1263889,ASU,ASUL015607,unknown,,1162,651da697-13af-4dc9-86ba-5db8f1c86410,https://lichenportal.org/portal/collections/individual/index.php?occid=103289
-56.9694444,51.6369444,ASU,ASUL035545,unknown,,0,f8f44ee0-050d-4872-9e75-33790faf8c91,https://lichenportal.org/portal/collections/individual/index.php?occid=104220
15.0753,54.98904,ASU,,unknown,1200,,7fd1e3c0-9970-4c4e-9ce3-4d8bc52a7606,https://lichenportal.org/portal/collections/individual/index.php?occid=104614
-132.05,52.75,ASU,ASUL035544,unknown,,750,df89c3ae-ab11-4ec5-be7f-a9224fc54bc6,https://lichenportal.org/portal/collections/individual/index.php?occid=105053
12.2833333,57.6833333,ASU,ASUL015614,unknown,,,d2fcf697-bdd5-4fbd-a256-359065c9a31e,https://lichenportal.org/portal/collections/individual/index.php?occid=118561
-6.5166667,36.9833333,ASU,ASUL015606,unknown,,15,45a955d1-06d2-43bc-b9a5-1de2fe2e8fff,https://lichenportal.org/portal/collections/individual/index.php?occid=120572
-6.5333333,37.0166667,ASU,ASUL015608,unknown,,,738ad5ef-43b4-4b60-a797-8b53635ceefb,https://lichenportal.org/portal/collections/individual/index.php?occid=120591
9.35,40.0666667,ASU,ASUL015605,unknown,,1300,576a073c-e2e9-40e0-ad47-3f72b8857fd3,https://lichenportal.org/portal/collections/individual/index.php?occid=120703
-106.3916667,38.825,ASU,ASUL035562,unknown,,3900,12f62ab1-c93b-4425-bb9a-ae557c7c81bf,https://lichenportal.org/portal/collections/individual/index.php?occid=124396
-105.5,39.6916667,ASU,ASUL035560,unknown,,3140,29c7d708-3216-4dd4-827f-24026b6802ea,https://lichenportal.org/portal/collections/individual/index.php?occid=127719
-110.6944444,44.7166667,ASU,ASUL035581,unknown,,2290,66aea9ad-5937-4d50-9881-da0187757640,https://lichenportal.org/portal/collections/individual/index.php?occid=128408
-107.5333333,44.7666667,ASU,ASUL035582,unknown,,2470,bf3b1fab-11dd-4361-be58-67a1007fb528,https://lichenportal.org/portal/collections/individual/index.php?occid=128606
-110.4166667,44.7916667,ASU,ASUL035580,unknown,,2900,2f154d3f-58a2-42e3-b234-55b91b087d0f,https://lichenportal.org/portal/collections/individual/index.php?occid=128833
-105.5875,40.102778,SBBG,SBBG007319L,unknown,,3600,0ed03ba9-398a-4704-a52f-b4ab9cbbb5da,https://lichenportal.org/portal/collections/individual/index.php?occid=137102
-105.85,39.65,SBBG,SBBG007324L,unknown,,3810,4fea184d-2208-4ab4-9fba-83ca26845b0e,https://lichenportal.org/portal/collections/individual/index.php?occid=137132
-156.65,71.333333,SBBG,SBBG007326L,unknown,,3,24099b35-8e5b-4179-9244-04fc11dca7d4,https://lichenportal.org/portal/collections/individual/index.php?occid=137136
-120.5,50.15,SBBG,SBBG007332L,unknown,,625,fa671d0c-eccc-4263-8080-853dfe54197a,https://lichenportal.org/portal/collections/individual/index.php?occid=139648
-71.333333,44.333333,SBBG,SBBG007321L,unknown,,1612,6e55b315-92d0-4f66-9f40-e295a5d9c90d,https://lichenportal.org/portal/collections/individual/index.php?occid=148724
-105.35,40.229167,SBBG,SBBG007322L,unknown,,1875,505c2e4b-9531-4575-8286-0ce06366bfc7,https://lichenportal.org/portal/collections/individual/index.php?occid=152077
-105.333333,39.9,SBBG,,unknown,,2286,4db6e7c5-dc57-4b4f-888b-d4aa7ba29de6,https://lichenportal.org/portal/collections/individual/index.php?occid=152089
-60.68083,-51.3555,MSC,MSC0110455,unknown,,,eb17ab65-bf25-438d-9e85-2033452ab689,https://lichenportal.org/portal/collections/individual/index.php?occid=182771
